0.097266, 34.225658
0.104967, 37.171648
0.112540, 39.363823
0.118700, 41.511942
0.124860, 43.584688
0.133974, 45.695121
0.153092, 51.762614
0.159252, 53.684615
0.168365, 55.493557
0.174526, 57.227126
0.183766, 59.205657
0.193187, 61.012131
0.204430, 62.767011
0.215981, 64.613640
0.228302, 66.225776
0.245243, 68.080779
0.265264, 69.733592
0.286825, 71.439390
0.309927, 73.133927
0.339188, 74.696436
0.373070, 76.080551
0.406952, 77.313921
0.440834, 78.410249
0.474716, 79.348980
0.508599, 80.267156
0.542481, 81.212739
0.576363, 82.062394
0.610245, 82.761303
0.644127, 83.282059
0.678009, 83.747999
0.711891, 84.213938
0.745773, 84.638766
0.779655, 85.056741
0.813537, 85.454160
0.847419, 85.817319
0.881301, 86.180478
0.915183, 86.454560
0.949065, 86.701234
0.982947, 86.906795
1.016829, 87.146617
1.050711, 87.352179
1.084593, 87.585149
1.118476, 87.797562
1.152358, 88.030532
1.186240, 88.263502
1.220122, 88.523880
1.254004, 88.811666
1.287886, 89.113156
1.321768, 89.387239
1.355650, 89.599652
1.389532, 89.812066
1.423414, 90.148432
1.457296, 90.450538
1.491178, 90.594431
1.525060, 90.586963
1.558942, 90.648632
1.592824, 90.627460
1.626706, 90.661720
1.660588, 90.730241
1.694470, 90.764501
1.728353, 90.805614
1.762235, 90.874134
1.782256, 90.918672
