0.007397, 1.388706
0.023029, 1.364801
0.042135, 1.347982
0.061241, 1.336014
0.080346, 1.325879
0.099452, 1.317038
0.118558, 1.308736
0.137663, 1.301620
0.156769, 1.295583
0.175875, 1.289329
0.194981, 1.284154
0.214086, 1.278979
0.233192, 1.273480
0.252298, 1.269383
0.271404, 1.265609
0.290509, 1.263237
0.309615, 1.259248
0.328721, 1.257631
0.347827, 1.255259
0.366932, 1.252995
0.386038, 1.251162
0.405144, 1.250623
0.424249, 1.249652
0.443355, 1.248251
0.462461, 1.248143
0.481567, 1.246094
0.500672, 1.245879
0.519778, 1.245879
0.538884, 1.245879
0.557990, 1.245879
0.577095, 1.245879
0.596201, 1.245879
0.615307, 1.244908
0.634413, 1.243507
0.653518, 1.243507
0.672624, 1.243507
0.691730, 1.243507
0.710835, 1.243507
0.729941, 1.243507
0.749047, 1.243183
0.768153, 1.241889
0.787258, 1.241135
0.806364, 1.241135
0.825470, 1.241135
0.844576, 1.241135
0.863681, 1.239302
0.882787, 1.238763
0.901893, 1.238763
0.920998, 1.238763
0.940104, 1.238439
0.959210, 1.236391
0.978316, 1.236391
0.997421, 1.235852
1.016527, 1.234019
1.035633, 1.234019
1.054739, 1.233587
1.073844, 1.231754
1.092950, 1.231647
1.112056, 1.231539
1.131162, 1.229275
1.150267, 1.229275
1.169373, 1.227657
1.188479, 1.226903
1.207584, 1.226256
1.226690, 1.224531
1.245796, 1.223560
1.264902, 1.222159
1.284007, 1.219895
1.303113, 1.219787
1.322219, 1.219248
1.341325, 1.216660
1.360430, 1.215043
1.379536, 1.212779
1.398642, 1.212671
1.417747, 1.210407
1.436853, 1.208250
1.455959, 1.207388
1.475065, 1.204908
1.494170, 1.202428
1.513276, 1.200056
1.532382, 1.196498
1.551488, 1.193587
1.570593, 1.190029
1.589699, 1.187118
1.608805, 1.183021
1.627911, 1.179032
1.647016, 1.174288
1.666122, 1.169544
1.685228, 1.163614
1.704333, 1.156713
1.723439, 1.149490
1.742545, 1.140325
1.761651, 1.129651
1.780756, 1.115204
1.799862, 1.096120
1.816363, 1.071389
1.828521, 1.044853
1.838074, 1.014847
-0.000091, 1.448505
