0.00000, 1.44280
0.00491, 1.42819
0.01190, 1.41483
0.03048, 1.39812
0.05835, 1.38168
0.09087, 1.36568
0.12493, 1.35080
0.15899, 1.33767
0.19305, 1.32580
0.22711, 1.31623
0.26118, 1.30848
0.29524, 1.30219
0.32930, 1.29744
0.36336, 1.29409
0.39742, 1.29158
0.43149, 1.28969
0.46555, 1.28829
0.49961, 1.28676
0.53367, 1.28634
0.56773, 1.28494
0.60180, 1.28473
0.63586, 1.28480
0.66992, 1.28480
0.70398, 1.28480
0.73804, 1.28480
0.77211, 1.28480
0.80617, 1.28424
0.84023, 1.28326
0.87429, 1.28305
0.90835, 1.28173
0.94242, 1.28145
0.97648, 1.28019
1.01054, 1.27991
1.04460, 1.27865
1.07867, 1.27837
1.11273, 1.27698
1.14679, 1.27544
1.18085, 1.27411
1.21491, 1.27383
1.24898, 1.27293
1.28304, 1.27139
1.31710, 1.26943
1.35116, 1.26741
1.38522, 1.26538
1.41929, 1.26287
1.45335, 1.26015
1.48741, 1.25721
1.52147, 1.25393
1.55553, 1.25128
1.58960, 1.24708
1.62366, 1.24289
1.65772, 1.23793
1.69178, 1.23221
1.72584, 1.22620
1.75991, 1.21873
1.79397, 1.20811
1.82803, 1.19547
1.85900, 1.18006
1.88067, 1.16146
1.89461, 1.14363
1.90544, 1.12397
1.91288, 1.09833
1.91706, 1.07410
1.92248, 1.04945
1.92402, 1.02614
1.92867, 1.00649
